Chemical;Sensor;JB;p-value;skew;kurtosis
резини_большая_коробка_6;S8;6.138975011935382;0.0464449515196;-0.3313701293331873;2.1177170035671815
резинки_0_61;S1;15.44347692320126;0.000443089639627;-0.8715287402050518;2.8421405799798105
резинки_0_61;S2;10.358512794209279;0.00563219297264;-0.6450291481006772;3.624764469614874
резинки_0_61;S3;6.8846987294527295;0.0319894421087;-0.3944092372235356;2.137836736493527
резинки_0_61;S4;12.459838554064863;0.00196961088306;-0.7860300446757694;3.000108680611744
резинки_0_61;S5;17.148118119135795;0.000188944155603;-0.9048545006405495;2.644707222676576
резинки_0_61;S6;25.446821824379654;2.9805255552e-06;-1.1150013005678223;3.2727487878699995
резинки_0_61;S7;6.28544532361839;0.0431651137609;-0.4165548479348541;3.743389624320516
резинки_0_61;S8;9.03673670968384;0.0109068051939;-0.6545173617032398;2.71921773567255
резинки_14;S1;3.6515668163306247;0.16109139437;-0.07974695386913146;2.1640338469589784
резинки_14;S2;7.680946403364749;0.0214834329428;-0.3349244830445352;1.9632763800688064
резинки_14;S3;5.114705292580227;0.0775096645683;-0.2871387266706273;2.1725385768719576
резинки_14;S4;6.832495839113813;0.0328354051793;-0.361115416031121;2.086989369454446
резинки_14;S5;17.295437370037178;0.000175526823722;-0.8962694240270929;2.5338407434804897
резинки_14;S6;15.136924350921106;0.000516486103209;-0.8351108050160029;2.5387788665993596
резинки_14;S7;4.838406847296714;0.0889924785364;0.09159219599738665;2.037644825805409
резинки_14;S8;6.430037838068863;0.0401545741307;-0.17684165810233643;1.9274854230657648
резинки_1_54;S1;5.6707118587707726;0.058697629904;-0.44948778307335197;2.437316940211584
резинки_1_54;S2;1.7042399260044465;0.426509787881;-0.2800884200356763;3.1556694175200626
резинки_1_54;S3;25.118240702260525;3.51271838655e-06;-1.115767795597596;2.9512220085043244
резинки_1_54;S4;48.88103628422111;2.4300646959e-11;-1.4390567219766655;4.18822353085734
резинки_1_54;S5;31.514274048792316;1.43470410101e-07;-1.2439547502957655;3.2471263188195545
резинки_1_54;S6;44.724094316268626;1.94216585764e-10;-1.4431655242217083;3.734838634809334
резинки_1_54;S7;1.7940686476167904;0.407777203407;0.2507219907291297;2.676886613927381
резинки_1_54;S8;17.281646216735346;0.000176741365058;-0.9182331657309746;2.7651469560272046
резинки_2_55;S1;6.299626849709802;0.0428601227547;-0.23379168983444823;1.9846781068861874
резинки_2_55;S2;5.772188537926963;0.0557937028026;-0.4708745076342219;3.5079426073146487
резинки_2_55;S3;2.5722336639450516;0.276341783886;-0.34138793792591116;2.7902091273363663
резинки_2_55;S4;7.939449486267269;0.0188786288923;-0.5062314695250786;2.2585921248723637
резинки_2_55;S5;10.035569261462276;0.00661917439385;-0.4583473816678375;1.927527694820111
резинки_2_55;S6;11.578788011735444;0.00305983585728;-0.6214234016114515;2.132848955784335
резинки_2_55;S7;11.073126627115073;0.00394004429418;0.7384797239498933;3.1221205389879705
резинки_2_55;S8;6.186116477665993;0.0453630111298;-0.13324179099718844;1.9248326594677705
резинки_3_56;S1;16.41700446553781;0.000272328300388;-0.8514563576533493;3.5969536268280744
резинки_3_56;S2;56.835135240006856;4.55414855972e-13;-1.4206201652227552;4.78897681940089
резинки_3_56;S3;14.152025492690331;0.000845136211679;-0.8188762742468267;3.3532420002869716
резинки_3_56;S4;139.14634071948296;6.09194570859e-31;-1.820178827917533;6.787752675386444
резинки_3_56;S5;96.43186813860414;1.14838072347e-21;-1.7749701733675145;5.554389485720441
резинки_3_56;S6;52.93507462537163;3.20106575643e-12;-1.388483965014578;4.669720949604332
резинки_3_56;S7;4.324286659108095;0.115078206002;0.3086066999241843;2.3095238095238093
резинки_3_56;S8;30.8358431188064;2.01410331533e-07;-1.1339602368253918;3.9862743093193296
резинки_4_57;S1;8.066837950053644;0.0177136637307;-0.31658041954627814;1.9049468846654198
резинки_4_57;S2;5.263462758272403;0.0719537750646;-0.3482759727543112;2.252465385136442
резинки_4_57;S3;7.432426447073043;0.0243259104379;-0.21908844100269315;1.867656718526228
резинки_4_57;S4;8.228636588176165;0.0163370736939;-0.3530186610524024;1.9352758266957364
резинки_4_57;S5;13.989209956404647;0.00091681488327;-0.7122508584503988;2.136568364754544
резинки_4_57;S6;16.35469641413438;0.000280945963716;-0.8482484058425986;2.3951816018734085
резинки_4_57;S7;3.2128365441181503;0.200604840816;0.3100956686196126;2.4973872858647423
резинки_4_57;S8;7.208111492974505;0.0272131287775;-0.2263325748779535;1.8932921221394157
резинки_5_58;S1;3.747941684092844;0.153512874571;-0.24313339269004303;2.28800420975802
резинки_5_58;S2;2.2703921357535433;0.321359106959;-0.1781055044058895;2.4312826448243112
резинки_5_58;S3;4.750178001674894;0.0930062112116;-0.32501130908430875;2.2791292332760826
резинки_5_58;S4;14.970737755931525;0.000561236104151;-0.8316168879819437;2.5493827160493843
резинки_5_58;S5;10.699831837088663;0.00474855024764;-0.6921837853878693;2.5463402994047026
резинки_5_58;S6;13.010282808363815;0.0014957292414;-0.7728226026497699;2.562355325264821
резинки_5_58;S7;25.256016809227756;3.27888082851e-06;1.115456579269702;2.819765822963598
резинки_5_58;S8;1.9195526052498582;0.382978547689;-0.2916737580051824;2.7988945988021325
резинки_6_59;S1;7.653900696495559;0.0217759234537;-0.4452153807470862;2.1483767718335636
резинки_6_59;S2;1.7465236702528946;0.417587224679;0.0527860435714679;2.420972839598198
резинки_6_59;S3;8.477768444491247;0.0144236764854;-0.4743854440579781;2.1160460134386003
резинки_6_59;S4;10.947848682103645;0.00419473823182;-0.6241185752115449;2.2168153888973534
резинки_6_59;S5;12.506247914178793;0.0019244328903;-0.5681186449997541;1.9093383111639683
резинки_6_59;S6;14.726753726480986;0.000634053727618;-0.6956362444877214;2.0073420201199155
резинки_6_59;S7;25.54218329366345;2.84174673639e-06;1.1211354405169998;3.1960598633499138
резинки_6_59;S8;9.88762418138216;0.0071273763139;-0.5182823640928477;2.0583444259748402
резинки_7_60;S1;6.481831537895807;0.039128046437;-0.4571401735951961;2.3293704575672503
резинки_7_60;S2;4.599271380129054;0.10029537567;-0.2797854031269009;2.225963381124948
резинки_7_60;S3;3.1156920207346794;0.210589189951;-0.2833545513293153;2.455179577342881
резинки_7_60;S4;11.776264979414032;0.00277214888243;-0.7075970653772033;2.4229266360603137
резинки_7_60;S5;15.118871661157588;0.000521169188679;-0.7785200350817576;2.2421011402420485
резинки_7_60;S6;16.60378929157564;0.000248046421515;-0.8487308302355531;2.3581764341152494
резинки_7_60;S7;49.844646723263196;1.50097164435e-11;1.2385753297914592;4.936560380818779
резинки_7_60;S8;14.33653628158365;0.000770656244278;-0.8184419374839743;2.594757255460129
резинки_розовые_44;S1;5.910791121474965;0.0520580643764;-0.5309643972510026;2.7885867624239515
резинки_розовые_44;S2;1.5557075674439795;0.459390906269;0.15460024116378693;2.5385185185185195
резинки_розовые_44;S3;8.033702187418946;0.0180095862445;-0.5397616859760082;2.345713457037085
резинки_розовые_44;S4;16.52744616331605;0.000257697773133;-0.9051161391929492;2.9649252495221736
резинки_розовые_44;S5;18.54565075952685;9.394271468e-05;-0.9292574901853878;2.5262930743115315
резинки_розовые_44;S6;24.6458163971805;4.44865747378e-06;-1.1048583903339704;2.9253130395336564
резинки_розовые_44;S7;13.652353847353368;0.00108499822962;0.6594038032586903;3.9842008902326365
резинки_розовые_44;S8;8.036433109670874;0.0179850116363;-0.6302677341832706;3.0710886377156448
резинки_розовые_9;S1;6.9865609040985;0.0304009794588;-0.48322765206620694;2.3278926489155216
резинки_розовые_9;S2;11.740936800135481;0.00282155140957;-0.6665020562485775;2.2571131385028362
резинки_розовые_9;S3;10.183516846779009;0.00614720099585;-0.4675906469817191;1.929809803107038
резинки_розовые_9;S4;26.2854365744636;1.95970170578e-06;-1.1384845308704175;3.170447071448477
резинки_розовые_9;S5;24.013849213630095;6.10181306721e-06;-1.0908718177107537;2.944572215685986
резинки_розовые_9;S6;24.812258663304327;4.09342171861e-06;-1.1090757501448965;2.964734483806136
резинки_розовые_9;S7;7.065406155299553;0.0292258093676;-0.2390995994279279;1.9170741484330327
резинки_розовые_9;S8;9.62012168483026;0.0081473639773;-0.5502309434101609;2.1650706945832616
резинки_синие_45;S1;71.88830545203028;2.4527473457e-16;-1.6853164168763566;4.702254900142441
резинки_синие_45;S2;2.013961536789346;0.365320302764;-0.2500102734800431;2.6134215500945177
резинки_синие_45;S3;10.955238537612502;0.00417926757619;-0.7152728631590268;2.6443614192159717
резинки_синие_45;S4;31.18506014526039;1.69141520569e-07;-1.222166747948096;3.4590209536969634
резинки_синие_45;S5;41.30860220791118;1.07139842346e-09;-1.401984707149466;3.575497423037627
резинки_синие_45;S6;56.919034745876694;4.36705485633e-13;-1.573222296102741;4.17881819132107
резинки_синие_45;S7;4.227545600320128;0.120781421582;0.20851384350787697;2.1847642367706746
резинки_синие_45;S8;29.297143227055994;4.34716556049e-07;-1.1891524733602354;3.3932800474074054
резинки_сиреневые_10;S1;5.22186154680415;0.0734661316086;-0.4398749357911223;2.4883543250437525
резинки_сиреневые_10;S2;11.472160190446358;0.00322739459164;-0.6644143826247322;2.2860785039752733
резинки_сиреневые_10;S3;9.881614762713234;0.00714882421426;-0.5572942573398042;2.1528387709855483
резинки_сиреневые_10;S4;31.38115399390838;1.53344778434e-07;-1.219563119809461;3.524427602211348
резинки_сиреневые_10;S5;23.773587101974336;6.8806767159e-06;-1.085419674871971;2.946345990777527
резинки_сиреневые_10;S6;23.054524898901875;9.85765300678e-06;-1.0686479679600636;2.930975298955918
резинки_сиреневые_10;S7;23.331878804912957;8.58117761724e-06;-1.0644239091067236;3.3095442439081957
резинки_сиреневые_10;S8;9.093258768088267;0.0106028824663;-0.4602693440829106;2.022129815657703
резинки_цветные_26;S1;33.606713138387484;5.03958720399e-08;-0.8056431127841112;5.017312826705976
резинки_цветные_26;S2;1.7320196580505303;0.420626577161;-0.24577007905709408;2.680736218525834
резинки_цветные_26;S3;4.426541520032785;0.109342430163;-0.46787948480910374;2.9515556274490584
резинки_цветные_26;S4;5.141671532340914;0.076471606327;-0.40256784410473895;2.390416372096769
резинки_цветные_26;S5;20.96670880621753;2.79986460838e-05;-1.0195218909944035;3.0314085870617986
резинки_цветные_26;S6;18.77213235524987;8.38847959179e-05;-0.960277697115066;2.8132779316712835
резинки_цветные_26;S7;20.85692173293277;2.95785575433e-05;1.012973067667092;2.819854635050465
резинки_цветные_26;S8;6.016013578672027;0.0493900254405;-0.18850980218900296;1.9747609500452694
резинки_черные_25;S1;4.952808071108854;0.0840449053437;-0.29931668707564413;2.210054914597004
резинки_черные_25;S2;5.6931986431367525;0.0580413656623;-0.39786943291241555;2.2957066375777586
резинки_черные_25;S3;6.300394050021873;0.042843684758;-0.49682449682474555;2.4878216980768495
резинки_черные_25;S4;13.357225034733382;0.001257521552;-0.7694704506125294;2.4698793990282684
резинки_черные_25;S5;18.051950420584117;0.000120245483337;-0.9377755099732243;2.749279994585232
резинки_черные_25;S6;21.518670283346832;2.12461439195e-05;-1.0308800168047945;3.131573441181851
резинки_черные_25;S7;420.2812396437461;5.45868945058e-92;-1.6531278340490412;11.51059584582479
резинки_черные_25;S8;13.355407004547164;0.00125866517778;-0.7840966832383016;2.564367226499047
резинки_яблоко_5;S1;3.5529376387837903;0.169234691657;-0.4016758314160942;3.243600101365289
резинки_яблоко_5;S2;3.8163300089486847;0.148352362904;-0.4074523607619155;2.6952241591890216
резинки_яблоко_5;S3;0.7958883056431065;0.671699539139;0.07237789350896094;3.3700106828091267
резинки_яблоко_5;S4;7.12260638155003;0.0284017876386;-0.5897739062403301;3.146339780210629
резинки_яблоко_5;S5;12.586959005745207;0.00184831751902;-0.7369983438164346;2.430859705276648
резинки_яблоко_5;S6;14.728823744585105;0.000633397815766;-0.7686147868720421;2.2527752524779365
резинки_яблоко_5;S7;3.2613776218121484;0.195794662169;0.3150212396929925;2.500068713002799
резинки_яблоко_5;S8;1.0146548450077961;0.602102596266;-0.09416087775007925;2.5928283286369203
резиночки_желтые_0;S1;4.0934406730625055;0.129157803854;-0.45041314269448973;3.02083555910861
резиночки_желтые_0;S2;15.441568718951668;0.000443512594132;-0.7826698694326196;3.7826250645352
резиночки_желтые_0;S3;154.94697744192152;2.25783060015e-34;-0.9527370245402874;8.206001674044026
резиночки_желтые_0;S4;8.2515835223104;0.016150702026;-0.4656839856949703;3.8770583933253557
резиночки_желтые_0;S5;5.745268933605469;0.0565497517244;0.5336386185328337;3.021835147712298
резиночки_желтые_0;S6;43.35930759881835;3.84278410228e-10;-1.152372814298972;4.813378292083452
резиночки_желтые_0;S7;87.73307978743229;8.89208865424e-20;1.5068548659732885;5.884294758521812
резиночки_желтые_0;S8;37.83290201794089;6.09101556936e-09;0.5270425102494561;5.528428652504215
рыжее_солнце_43;S1;12.706296738614911;0.00174125637919;-0.1218804959558825;1.4312942330776102
рыжее_солнце_43;S2;6.634885639382171;0.0362453993691;-0.5734734876140702;2.977130571312172
рыжее_солнце_43;S3;10.65848190796272;0.00484774828012;-0.4790161888586588;1.9062664769834747
рыжее_солнце_43;S4;15.443396900430516;0.000443107368612;-0.8071151989746498;2.323676610966271
рыжее_солнце_43;S5;14.524417444108325;0.00070155677916;-0.6906965339027278;2.013780258015392
рыжее_солнце_43;S6;15.63888317404933;0.000401846016192;-0.7873623300384062;2.211222790593111
рыжее_солнце_43;S7;0.36830591670146734;0.83180856203;-0.012335304506708568;3.2691538115668255
рыжее_солнце_43;S8;10.287160409605123;0.00583675548127;-0.4294715377456236;1.858665121858753
сапоги_31;S1;4.822448288452661;0.0897054149659;-0.25885612869121194;2.1702454053516824
сапоги_31;S2;5.897398283994084;0.0524078367784;-0.3875542232460087;2.2457196892289444
сапоги_31;S3;6.040041246948941;0.0488002119217;-0.038232177442936874;1.9081310002703988
сапоги_31;S4;8.904574915111452;0.0116518832747;-0.5332223480454154;2.2069726438784008
сапоги_31;S5;14.754149740477649;0.000625427669998;-0.7891904446101714;2.340335924674457
сапоги_31;S6;14.749970854394734;0.000626735831679;-0.8105531966878452;2.454446963970774
сапоги_31;S7;4.695541605294448;0.0955819960357;0.1348636712929952;2.0733963868371146
сапоги_31;S8;9.595868393398268;0.00824676566014;-0.4923512541904861;2.0337320717447698
свинья_40;S1;6.7539157010837405;0.0341511898895;-0.569272356297098;3.2081719976701057
свинья_40;S2;2.0389729997397614;0.360780153271;-0.24171436096736645;2.5868159399841906
свинья_40;S3;6.938385812450193;0.0311421551604;-0.4680402696519234;2.292920103435908
свинья_40;S4;18.011308441559436;0.000122713986814;-0.919791242715313;3.434082031249998
свинья_40;S5;18.216574877331894;0.000110744209075;-0.9504211548479585;3.0018568836024495
свинья_40;S6;28.95252950456907;5.16461675109e-07;-1.1392416758907076;3.7424042671617888
свинья_40;S7;549.9803403760192;3.74357475315e-120;-0.3169904952221184;13.425213559688574
свинья_40;S8;6.869139461026138;0.032239278826;-0.5793648786123974;2.859218991321135
синий_мишка_34;S1;19.917403640587704;4.73141184214e-05;-0.993110285326828;3.0740759373768296
синий_мишка_34;S2;3.082125072953557;0.21415343466;-0.36242238309757197;2.7068606851648336
синий_мишка_34;S3;8.487972528704645;0.0143502736919;-0.5766254237759408;2.4053763528896788
синий_мишка_34;S4;65.87715307130159;4.95402243272e-15;-1.5476061391721767;4.867137839028087
синий_мишка_34;S5;50.966462978029945;8.56590361352e-12;-1.4958610114281026;4.076405985674631
синий_мишка_34;S6;92.27224881826078;9.19042833178e-21;-1.7933806522077764;5.331754059726326
синий_мишка_34;S7;2.0388360478674037;0.360804858876;0.041467216773644;2.369508832443271
синий_мишка_34;S8;47.28724650949377;5.3914413885e-11;-1.3724080312068945;4.358408387555744
сиреневый_чудик_48;S1;5.803721069570531;0.0549209426164;-0.3503200760811534;2.1874394399773234
сиреневый_чудик_48;S2;4.709701625221871;0.0949076645052;-0.3907698145145396;2.4313599534714667
сиреневый_чудик_48;S3;4.580116598767227;0.101260558254;-0.28097409151085057;2.2301512364802196
сиреневый_чудик_48;S4;43.67647944102511;3.27923842989e-10;-1.30737152924146;4.351377851793758
сиреневый_чудик_48;S5;30.412974332056304;2.48832174421e-07;-1.209139035126008;3.4292512810559743
сиреневый_чудик_48;S6;32.08555468005288;1.07822730781e-07;-1.2199813186677977;3.6408270357429755
сиреневый_чудик_48;S7;7.0613338155763605;0.0292853787059;0.22897025354062447;1.9087229366709881
сиреневый_чудик_48;S8;3.409173629760366;0.181847507339;-0.2479839690018073;2.3440918260233565
слон_13;S1;5.7929019254469996;0.0552188464528;-0.42423106686012296;2.3449295089630304
слон_13;S2;29.066654485824035;4.87816150473e-07;-1.1666308356540904;3.566724636280794
слон_13;S3;26.955777936925944;1.40161001909e-06;-1.1110723521260153;3.6392757588829885
слон_13;S4;48.247576307049265;3.33558430997e-11;-1.3374023198723113;4.554087301472745
слон_13;S5;81.77480878542046;1.74914532196e-18;-1.6814727858763518;5.2159408532977425
слон_13;S6;67.03248117236096;2.78023597927e-15;-1.5520232863782057;4.91326778551521
слон_13;S7;10.645187416660749;0.00488007979249;-0.5244426536911614;1.9943749485082816
слон_13;S8;6.981500267350404;0.0304780010192;-0.40122781103125904;2.1392878772627
собака_краска_69;S1;18.81461763117563;8.21216547532e-05;-0.9611520128389316;3.1912386403389053
собака_краска_69;S2;2.8885632009972917;0.235915497268;-0.3695968352061878;2.8371169953862867
собака_краска_69;S3;3.2804002250995095;0.193941228334;-0.2667391812758933;2.394972122479823
собака_краска_69;S4;13.238973838521533;0.00133411527889;-0.725119917977112;2.277008586129969
собака_краска_69;S5;15.078873180417645;0.000531697100778;-0.7271878208784432;2.064242354332721
собака_краска_69;S6;14.558343179618225;0.000689756728584;-0.7603543314952109;2.2416792096525806
собака_краска_69;S7;3.553107109068804;0.169220352139;-0.11995760800764281;2.1955192938139603
собака_краска_69;S8;10.527004162162454;0.00517714216227;-0.5702171472136348;2.112638492131274
собака_пластизоль_70;S1;8.25873739941398;0.0160930351542;-0.3127834062096585;1.883414652852965
собака_пластизоль_70;S2;6.196258544533501;0.0451335560626;0.006128921434531053;1.8914605534603148
собака_пластизоль_70;S3;9.476878074583194;0.00875229753815;-0.07863316675572261;1.6380239892053154
собака_пластизоль_70;S4;9.779323077979903;0.0075239686141;-0.3773379406405201;1.8294596293028422
собака_пластизоль_70;S5;10.920227339917238;0.00425307227079;-0.46988251459266045;1.8673759691060574
собака_пластизоль_70;S6;11.274543003369816;0.00356257563874;-0.5776158912956368;2.0504145531365183
собака_пластизоль_70;S7;8.476157441124942;0.0144352994616;0.16285648048607557;1.7449572207724926
собака_пластизоль_70;S8;8.029201008637585;0.0180501640732;-0.2021816681730665;1.8045674057811985
солнце_62;S1;5.7911778681322055;0.0552664672032;-0.16266998012460673;1.97881574186236
солнце_62;S2;7.310629806329289;0.0258533548979;-0.4198990926857192;2.136992883295624
солнце_62;S3;7.17488949656371;0.0276689412803;-0.37799423590757997;2.0771782358909183
солнце_62;S4;109.41563125101096;1.74059429951e-24;-1.8407441581418464;5.854630929596562
солнце_62;S5;60.836125240042044;6.1603197391e-14;-1.5870572983783258;4.411263970969148
солнце_62;S6;59.23796936561916;1.36974080172e-13;-1.5914285128438361;4.272439007655383
солнце_62;S7;9.085462372622104;0.0106442952639;0.38719052757411243;1.9034558090190552
солнце_62;S8;11.493873677576138;0.0031925451144;-0.6957143011330976;2.4137380773061183
солнце_новое_63;S1;8.73512755102905;0.0126820994043;-0.48482521161927594;2.109850945311947
солнце_новое_63;S2;4.201527245327471;0.122362953443;-0.29426900696051206;2.3021577670399864
солнце_новое_63;S3;11.494779974150747;0.00319109874578;-0.7483161802207376;2.7998801954113057
солнце_новое_63;S4;32.99102229011414;6.85631139014e-08;-1.2597503298570543;3.4424819412896284
солнце_новое_63;S5;24.474092401561084;4.84750605477e-06;-1.1012918694115352;2.9453162867705123
солнце_новое_63;S6;35.70390686202036;1.76601803229e-08;-1.3143356748090353;3.414552271752548
солнце_новое_63;S7;8.325799059701621;0.015562368885;0.5110344878310775;3.7789564619353815
солнце_новое_63;S8;22.046770487635094;1.63156588799e-05;-1.0432698426387756;2.8612005175293973
солнце_старое__65;S1;10.25428583077803;0.00593348875882;-0.3604413353357769;1.7694569863255862
солнце_старое__65;S2;7.108554425212779;0.0286020406413;-0.20298267722789923;1.8841356089164576
солнце_старое__65;S3;11.00260846907838;0.00408144480435;-0.46814936953317526;1.857336341989699
солнце_старое__65;S4;21.234825854186983;2.44859046326e-05;-1.0168737363483011;2.724795526147959
солнце_старое__65;S5;30.101773835637392;2.90725324434e-07;-1.221528548029142;3.0455169688282147
солнце_старое__65;S6;30.637867204910798;2.22367681427e-07;-1.229824886661819;3.164485047202167
солнце_старое__65;S7;10.267873973264429;0.00589331284701;-0.10049595227000838;1.5871286836925063
солнце_старое__65;S8;9.703909102933432;0.00781309152593;-0.39272113499551464;1.8563992209168345
сороконожка_28;S1;7.331385710455145;0.025586437444;-0.5369033464927174;2.451275720164608
сороконожка_28;S2;13.338815784129757;0.00126915000236;-0.8044783954494205;2.7613086251009498
сороконожка_28;S3;9.900234978075364;0.00708257675504;-0.6364841683623618;2.4141377426781836
сороконожка_28;S4;134.08754309276804;7.64293157388e-30;-1.809549564415704;6.6739621407429714
сороконожка_28;S5;386.63192796574606;1.10648002577e-84;-2.6789055709506564;9.926845192647765
сороконожка_28;S6;173.82312174101367;1.79799591354e-38;-2.0041670784007772;7.290754093465883
сороконожка_28;S7;10.909406364075114;0.00427614583026;-0.6805887033757929;2.4422856792862357
сороконожка_28;S8;10.74879955553065;0.00463369914827;-0.701487404941632;2.59545706889928
сыр_краска_72;S1;3.334699053668708;0.188746671238;0.1335354427383676;2.2318196477374914
сыр_краска_72;S2;7.376035035969211;0.0250215576926;-0.003913932946512298;1.7904736719436323
сыр_краска_72;S3;8.333935146858227;0.0154991890864;-0.1779085351256909;1.764521897210204
сыр_краска_72;S4;9.274529651392164;0.00968414927236;-0.3700379054684906;1.8633980805630666
сыр_краска_72;S5;11.476709358969867;0.00322006195321;-0.4750704411937279;1.8279912936012495
сыр_краска_72;S6;11.419764819973215;0.00331306210501;-0.5651755247719054;2.0063281102600747
сыр_краска_72;S7;6.4680161374324445;0.0393992669289;0.2721294191436293;2.006674973300108
сыр_краска_72;S8;7.787782989127674;0.0203659376938;-0.17343186639710595;1.8065303606205436
сыр_пластизоль_71;S1;7.375457440402086;0.0250287849065;-0.11455053384745169;1.812391752252871
сыр_пластизоль_71;S2;8.701018645273722;0.0129002405225;0.07838399545607215;1.6956819110816328
сыр_пластизоль_71;S3;10.49395815868816;0.00526339470436;-0.0322908725607468;1.5587243689882102
сыр_пластизоль_71;S4;10.601125858205211;0.00498878478417;-0.2056178538328475;1.6094649079213934
сыр_пластизоль_71;S5;10.683554019569275;0.00478735596875;-0.16357729498801368;1.5815424182595457
сыр_пластизоль_71;S6;10.48175912331994;0.00529559698278;-0.2596278263565999;1.6548605387923754
сыр_пластизоль_71;S7;9.81645388699386;0.00738557176515;0.040852384290118476;1.6070213337688348
сыр_пластизоль_71;S8;9.411239427525109;0.00904430759894;-0.023249457438490585;1.6345220731291614
цветные_2;S1;37.74718335302774;6.35774757934e-09;0.28497661889355946;5.676228304674599
цветные_2;S2;19.46613114121689;5.92902567047e-05;-0.9767407830846028;3.21203908957212
цветные_2;S3;11.031573403993908;0.00402276137888;-0.7379288295892348;3.0996235163834007
цветные_2;S4;58.49812907582969;1.98286282372e-13;-1.4805968156370133;4.683528131879207
цветные_2;S5;22.737450147568243;1.15511556031e-05;-1.0602520638761352;2.8843725314994475
цветные_2;S6;31.031417053244066;1.8264736202e-07;-1.2337853082240078;3.2570740458623932
цветные_2;S7;298.0941936334378;1.86066551575e-65;2.195512806182104;9.312290798341115
цветные_2;S8;44.56952550500384;2.09821750561e-10;-0.6268485884954333;5.6960118420006145
часы_29;S1;4.559346584372877;0.102317629224;-0.47425685984273797;2.9317729497473106
часы_29;S2;16.011383650995885;0.000333558656839;-0.8901708040357164;2.9212891886396326
часы_29;S3;8.378426821946977;0.0151582034614;-0.573523766799886;2.4116814802532933
часы_29;S4;26.370981377303075;1.87764788647e-06;-1.118956782455845;3.4715408280033833
часы_29;S5;27.078989339277637;1.31786880259e-06;-1.1432771610077785;3.377767839105689
часы_29;S6;27.451579250728532;1.09386897794e-06;-1.1416612929484569;3.4810190305180324
часы_29;S7;36.258437760416655;1.33838259162e-08;-0.7826637208916746;5.177499999999998
часы_29;S8;12.196505923967388;0.00224678951943;-0.7234654508260479;2.4294453253948243
чудик_39;S1;7.609890826351699;0.0222604122581;-0.391040884815446;2.052504385795391
чудик_39;S2;7.934050966183;0.0189296560577;-0.4841750762182153;2.202507654153007
чудик_39;S3;10.313481296202655;0.0057604444367;-0.46592683234305826;1.914966392073989
чудик_39;S4;17.706614324882754;0.000142908332826;-0.9133115836243237;2.581068575144378
чудик_39;S5;23.918360590590794;6.40020654607e-06;-1.086136687398731;2.8407328566553134
чудик_39;S6;27.740976217866173;9.46506395867e-07;-1.1728448595604715;3.0090626668743328
чудик_39;S7;7.337365181849251;0.0255100549972;0.13698193043705953;1.8251430031824463
чудик_39;S8;7.988731567156924;0.0184191244183;-0.4787542785607202;2.182859154439355
чудик_карри_46;S1;20.42493016364285;3.67098633889e-05;-1.0047900359444415;2.8868021543971625
чудик_карри_46;S2;14.121027427982426;0.000858337040949;-0.8074263803384814;2.5605509065577667
чудик_карри_46;S3;20.45534646533456;3.61557980823e-05;-1.0040874043026236;2.843498430918906
чудик_карри_46;S4;53.798232227459174;2.07903740846e-12;-1.5142392368519393;4.224353658836953
чудик_карри_46;S5;42.728808216768556;5.26692563604e-10;-1.4048791784348602;3.7618356056726188
чудик_карри_46;S6;84.22214194822213;5.14510507993e-19;-1.7603914146113362;5.075886920599166
чудик_карри_46;S7;1.7697574485600647;0.412764228523;-0.22737144485647226;2.620216936864881
чудик_карри_46;S8;36.34286153916995;1.28306272578e-08;-1.288004182253639;3.756757800292299
яйцо_66;S1;8.465826480920304;0.0145100576284;-0.39768185642833415;1.976980567714591
яйцо_66;S2;10.25105557782003;0.00594307983694;-0.22144954316583584;1.6446005675914135
яйцо_66;S3;10.037669291860844;0.00661222780777;-0.2399126181007774;1.6730823642124113
яйцо_66;S4;10.029472043973556;0.00663938445742;-0.38499997518477075;1.818299172597603
яйцо_66;S5;10.999018414234033;0.00408877768909;-0.400954534901814;1.7596108147490643
яйцо_66;S6;11.215775069935338;0.00366881141326;-0.4815155408998345;1.861058527278574
яйцо_66;S7;9.363598669492191;0.00926233284686;-0.14278423372345278;1.6674485519484579
яйцо_66;S8;8.823103358069993;0.01213633202;-0.16487216495686083;1.7188654611674916
ящерица_27;S1;5.981885584915773;0.0502400484497;-0.5177779567614096;2.6621928763907863
ящерица_27;S2;12.472741896644436;0.00195694450466;-0.7572583607947792;2.5755340095531793
ящерица_27;S3;7.0758658139438895;0.0290733623562;-0.5464712417927475;2.5428848674685045
ящерица_27;S4;67.69184401779071;1.99941449663e-15;-1.5410327748639725;4.981755132516217
ящерица_27;S5;74.61729892896055;6.26699589622e-17;-1.69764883776458;4.808888913654848
ящерица_27;S6;78.44534531298758;9.24293076202e-18;-1.7017773751077163;4.993795976797379
ящерица_27;S7;7.569232017843625;0.0227175844518;-0.46174299194495905;2.1946994884980056
ящерица_27;S8;7.019288026614882;0.0299075592352;-0.42168179017991736;2.174776789180039
